ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: bomba de frío/calor,heating_calefacción central: eléctrica,heating_calefacción central: gas,heating_calefacción central: gas natural,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_calefacción individual: gasoil,heating_heating,heating_no dispone de calefacción,heating_no dispone de calefacción: eléctrica,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 11 de diciembre,0,0,2.0,0,0,,en trámite,planta 2ª interior,0,0,38477861,1,1,Santa Eulalia del Río,Distrito Santa Eulalia del Río," , Distrito Santa Eulalia del Río , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",141,,2019-04-08,595000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de diciembre,0,0,4.0,0,0,,en trámite,,0,0,39021563,2,,Santa Eulalia del Río,Distrito Santa Eulalia del Río," , Distrito Santa Eulalia del Río , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",1000,,2019-04-08,1490000,0,5.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de enero,0,0,3.0,0,0,,en trámite,,0,1,39366380,2,,Santa Eulalia del Río,Distrito Jesús/Nuestra Señora de Jesús," , Distrito Jesús/Nuestra Señora de Jesús , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",2530,,2019-04-08,2950000,0,5.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,2.0,0,0,,,bajo exterior,1,0,40257984,1,1,Santa Eulalia del Río,Distrito Santa Eulalia del Río," , Distrito Santa Eulalia del Río , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",132,110,2019-04-08,398000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,1.0,0,0,,no indicado,,0,0,40257996,1,,Santa Eulalia del Río,Distrito San Carlos," , Distrito San Carlos , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",78,65,2019-04-08,265000,0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,1,0,1.0,1,0,,no indicado,,0,0,40578752,1,,Santa Eulalia del Río,Distrito Santa Eulalia del Río," , Distrito Santa Eulalia del Río , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",45,,2019-04-08,315000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,2.0,0,0,,en trámite,,0,0,81570558,3,,Santa Eulalia del Río,Distrito Santa Eulalia del Río," , Distrito Santa Eulalia del Río , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",581,,2019-04-08,780000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,2.0,0,0,,en trámite,,0,0,82149205,1,,Santa Eulalia del Río,Distrito San Carlos," , Distrito San Carlos , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",93,,2019-04-08,495000,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de febrero,0,1,1.0,1,0,,no indicado,,0,1,82272620,8,,Santa Eulalia del Río,Distrito Santa Eulalia del Río," , Distrito Santa Eulalia del Río , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",150,75,2019-04-08,320000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 2 de abril,0,0,1.0,0,0,,en trámite,,0,0,82508238,1,,Santa Eulalia del Río,Distrito San Carlos," , Distrito San Carlos , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",40,,2019-04-08,154000,0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,1.0,0,0,,en trámite,,0,0,82708407,1,,Santa Eulalia del Río,Distrito San Carlos," , Distrito San Carlos , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",60,,2019-04-08,300000,0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,1.0,0,0,,en trámite,,0,0,82732750,1,,Santa Eulalia del Río,Distrito Santa Eulalia del Río," , Distrito Santa Eulalia del Río , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",45,,2019-04-08,160000,0,1.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,2.0,0,0,,en trámite,,0,0,82880427,1,,Santa Eulalia del Río,Distrito San Carlos," , Distrito San Carlos , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",128,,2019-04-08,480000,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de febrero,0,0,1.0,0,0,,no indicado,1 planta,0,1,83030431,2,,Santa Eulalia del Río,Distrito Jesús/Nuestra Señora de Jesús," , Distrito Jesús/Nuestra Señora de Jesús , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",5000,280,2019-04-08,1600000,0,1.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,3.0,0,0,,en trámite,,0,0,83615097,3,,Santa Eulalia del Río,Distrito San Carlos," , Distrito San Carlos , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",400,,2019-04-08,950000,0,5.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,2.0,0,0,,en trámite,,0,0,84417241,3,,Santa Eulalia del Río,Distrito San Carlos," , Distrito San Carlos , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",550,,2019-04-08,590000,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,1,0,2.0,1,0,1980,en trámite,1 planta,0,0,84537905,2,,Santa Eulalia del Río,Distrito Puig Den Valls," Urb. Puig d´en Valls , Distrito Puig Den Valls , Santa Eulalia del Río , Ibiza, Balears (Illes) ",Urb. Puig d´en Valls,"Ibiza, Balears (Illes)",640,,2019-04-08,610000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 18 de diciembre,1,0,2.0,1,0,,inmueble exento,bajo exterior,0,1,82069978,1,0,Santa Eulalia del Río,Distrito Jesús/Nuestra Señora de Jesús," , Distrito Jesús/Nuestra Señora de Jesús , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",150,110,2019-04-08,650000,0,3.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de diciembre,1,0,2.0,0,0,,,planta 3ª exterior,1,1,81176740,1,1,Santa Eulalia del Río,Distrito San Carlos," , Distrito San Carlos , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",120,,2019-04-08,283500,0,3.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 15 de noviembre,0,0,1.0,0,0,,no indicado,bajo exterior,0,0,82626622,1,0,Santa Eulalia del Río,Distrito Santa Eulalia del Río," Calle del Mestral, 115 , Distrito Santa Eulalia del Río , Santa Eulalia del Río , Ibiza, Balears (Illes) ","Calle del Mestral, 115","Ibiza, Balears (Illes)",70,,2019-04-08,370000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de diciembre,1,0,2.0,0,0,,,exterior,0,1,82712275,1,1,Santa Eulalia del Río,Distrito Jesús/Nuestra Señora de Jesús," , Distrito Jesús/Nuestra Señora de Jesús , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",230,110,2019-04-08,530000,0,3.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 15 de marzo,1,0,4.0,0,0,,en trámite,,0,0,82731808,2,,Santa Eulalia del Río,Distrito Santa Eulalia del Río," , Distrito Santa Eulalia del Río , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",130,129,2019-04-08,485000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de octubre,1,0,2.0,0,0,,en trámite,planta 1ª,0,0,82879024,1,1,Santa Eulalia del Río,Distrito Santa Eulalia del Río," , Distrito Santa Eulalia del Río , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",89,85,2019-04-08,315000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 31 de octubre,0,1,4.0,1,0,2019,no indicado,2 plantas,1,1,82930136,2,,Santa Eulalia del Río,Distrito Jesús/Nuestra Señora de Jesús," , Distrito Jesús/Nuestra Señora de Jesús , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",1802,,2019-04-08,4950000,0,4.0,1,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 31 de octubre,1,0,2.0,1,0,2019,no indicado,planta 3ª exterior,0,1,82930226,0,1,Santa Eulalia del Río,Distrito Jesús/Nuestra Señora de Jesús," , Distrito Jesús/Nuestra Señora de Jesús , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",124,,2019-04-08,500000,0,3.0,1,0,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de febrero,1,1,2.0,1,0,1989,en trámite,1 planta,1,1,82889199,6,,Santa Eulalia del Río,Distrito Jesús/Nuestra Señora de Jesús," , Distrito Jesús/Nuestra Señora de Jesús , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",22000,,2019-04-08,750000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de marzo,0,0,1.0,1,0,,,planta 2ª interior,0,1,83661021,9,0,Santa Eulalia del Río,Distrito San Carlos," , Distrito San Carlos , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",58,,2019-04-08,295000,0,0.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,3.0,0,0,,en trámite,2 plantas,0,1,83571099,2,,Santa Eulalia del Río,Distrito Santa Gertrudis," , Distrito Santa Gertrudis , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",10000,,2019-04-08,1990000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,1,0,1.0,0,0,,no indicado,exterior,0,1,83001220,1,1,Santa Eulalia del Río,Distrito San Carlos," , Distrito San Carlos , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",67,56,2019-04-08,269000,0,1.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 24 de marzo,1,1,3.0,1,0,,no indicado,2 plantas,1,1,84681273,8,,Santa Eulalia del Río,Distrito Jesús/Nuestra Señora de Jesús," Urb. Roca Llisa , Distrito Jesús/Nuestra Señora de Jesús , Santa Eulalia del Río , Ibiza, Balears (Illes) ",Urb. Roca Llisa,"Ibiza, Balears (Illes)",500,,2019-04-08,850000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 21 de marzo,1,0,2.0,0,0,,en trámite,,0,1,84739739,8,,Santa Eulalia del Río,Distrito Jesús/Nuestra Señora de Jesús," , Distrito Jesús/Nuestra Señora de Jesús , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",250,170,2019-04-08,699000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de marzo,0,0,5.0,0,0,1890,en trámite,,0,0,84863606,7,,Santa Eulalia del Río,Distrito Santa Eulalia del Río," , Distrito Santa Eulalia del Río , Santa Eulalia del Río , Ibiza, Balears (Illes) ",,"Ibiza, Balears (Illes)",97307,,2019-04-08,2100000,0,5.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de diciembre,0,0,3.0,1,0,1975,en trámite,2 plantas,1,1,82367990,6,,Santa Eulalia del Río,Distrito Jesús/Nuestra Señora de Jesús," Urb. Can Pep Simó , Distrito Jesús/Nuestra Señora de Jesús , Santa Eulalia del Río , Ibiza, Balears (Illes) ",Urb. Can Pep Simó,"Ibiza, Balears (Illes)",100,,2019-04-08,1200000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 21 de enero,1,0,3.0,1,0,2011,en trámite,1 planta,0,1,82500346,2,,Santa Eulalia del Río,Distrito San Carlos," Urb. Es Figueral , Distrito San Carlos , Santa Eulalia del Río , Ibiza, Balears (Illes) ",Urb. Es Figueral,"Ibiza, Balears (Illes)",2000,,2019-04-08,790000,1,4.0,0,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
