ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
más de 5 meses sin actualizar,0,0,3.0,0,0,,en trámite,,1,0,81346393,1,,Sagunto/Sagunt,Distrito Los Monasterios - El Picayo - Urbanizaciones," Calle La Murta, 4 , Distrito Los Monasterios - El Picayo - Urbanizaciones , Sagunto/Sagunt , Camp de Morvedre, València ","Calle La Murta, 4","Camp de Morvedre, València",200,,2019-04-14,180000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,planta 14ª exterior,0,0,360082,2,1,Sagunto/Sagunt,Distrito Doctor Palos - Alto Palancia," Calle Petres, 7 , Distrito Doctor Palos - Alto Palancia , Sagunto/Sagunt , Camp de Morvedre, València ","Calle Petres, 7","Camp de Morvedre, València",125,119,2019-04-14,90000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,en trámite,,0,0,81363783,1,,Sagunto/Sagunt,Distrito Doctor Palos - Alto Palancia," Camino de Romeu, 32 , Urb. Tres barrancos , Distrito Doctor Palos - Alto Palancia , Sagunto/Sagunt , Camp de Morvedre, València ",Urb. Tres barrancos,"Camp de Morvedre, València",1500,,2019-04-14,60000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,1 planta,1,0,81962765,1,,Sagunto/Sagunt,Distrito Centro - El Castillo," Calle font de escales, 11 , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ","Calle font de escales, 11","Camp de Morvedre, València",115,,2019-04-14,70000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,1,1.0,0,0,,no indicado,planta 1ª exterior,0,0,82647256,2,0,Sagunto/Sagunt,Distrito Centro - El Castillo," Calle del Mestre Granados, 13 , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ","Calle del Mestre Granados, 13","Camp de Morvedre, València",75,74,2019-04-14,33000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,2.0,1,0,,en trámite,planta 5ª exterior,1,0,430632,13,1,Sagunto/Sagunt,Distrito Doctor Palos - Alto Palancia," Calle Puig de Pasques, 1 , Distrito Doctor Palos - Alto Palancia , Sagunto/Sagunt , Camp de Morvedre, València ","Calle Puig de Pasques, 1","Camp de Morvedre, València",200,,2019-04-14,215000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,2.0,1,0,,,planta 4ª exterior,1,1,36634041,2,1,Sagunto/Sagunt,Distrito Doctor Palos - Alto Palancia," Calle Puig de Pasques, 4 , 4, 16 , Distrito Doctor Palos - Alto Palancia , Sagunto/Sagunt , Camp de Morvedre, València ","Calle Puig de Pasques, 4 , 4, 16","Camp de Morvedre, València",100,90,2019-04-14,115000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,,planta 2ª exterior,0,0,37340806,2,0,Sagunto/Sagunt,Distrito Doctor Palos - Alto Palancia," Calle de Torres Torres, 9 , Distrito Doctor Palos - Alto Palancia , Sagunto/Sagunt , Camp de Morvedre, València ","Calle de Torres Torres, 9","Camp de Morvedre, València",78,,2019-04-14,45000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,2.0,1,0,,en trámite,planta 2ª exterior,0,0,37373038,2,0,Sagunto/Sagunt,Distrito Antigua Moreria," Calle Alorc, 1 , Distrito Antigua Moreria , Sagunto/Sagunt , Camp de Morvedre, València ","Calle Alorc, 1","Camp de Morvedre, València",112,104,2019-04-14,55000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
más de 5 meses sin actualizar,0,0,1.0,1,0,,en trámite,planta 4ª exterior,0,0,36485606,2,0,Sagunto/Sagunt,Distrito Doctor Palos - Alto Palancia," Calle Conqueridor, 2 , Distrito Doctor Palos - Alto Palancia , Sagunto/Sagunt , Camp de Morvedre, València ","Calle Conqueridor, 2","Camp de Morvedre, València",80,,2019-04-14,55000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,2.0,1,0,,no indicado,planta 3ª exterior,1,0,81720721,2,1,Sagunto/Sagunt,Distrito Antigua Moreria," Camino Reial, 113 , Distrito Antigua Moreria , Sagunto/Sagunt , Camp de Morvedre, València ","Camino Reial, 113","Camp de Morvedre, València",110,102,2019-04-14,105000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,2 plantas,1,0,82486334,1,,Sagunto/Sagunt,Distrito Los Monasterios - El Picayo - Urbanizaciones," plat de bou s/n , Distrito Los Monasterios - El Picayo - Urbanizaciones , Sagunto/Sagunt , Camp de Morvedre, València ",plat de bou s/n,"Camp de Morvedre, València",3000,,2019-04-14,265000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,1.0,1,0,,no indicado,planta 1ª exterior,0,0,82515625,2,0,Sagunto/Sagunt,Distrito Centro - El Castillo," Calle Gilet, 24 , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ","Calle Gilet, 24","Camp de Morvedre, València",70,65,2019-04-14,66000,0,3.0,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,0,0,1.0,1,0,,no indicado,2 plantas,1,1,1991216,1,,Sagunto/Sagunt,Distrito Centro - El Castillo," Camino Pla del Bou, 2 , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ","Camino Pla del Bou, 2","Camp de Morvedre, València",700,,2019-04-14,109000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
más de 5 meses sin actualizar,0,0,2.0,1,0,,en trámite,planta 4ª exterior,0,0,28421449,2,1,Sagunto/Sagunt,Distrito Doctor Palos - Alto Palancia," Plaza Cronista Chabret, 12 , Distrito Doctor Palos - Alto Palancia , Sagunto/Sagunt , Camp de Morvedre, València ","Plaza Cronista Chabret, 12","Camp de Morvedre, València",165,145,2019-04-14,175000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,1,1.0,0,0,,en trámite,planta 2ª exterior,0,0,35709076,2,0,Sagunto/Sagunt,Distrito Centro - El Castillo," Calle de sant miquel, 14 , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ","Calle de sant miquel, 14","Camp de Morvedre, València",60,,2019-04-14,52000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,1.0,1,0,,no indicado,3 plantas,0,0,1603713,4,,Sagunto/Sagunt,Distrito Centro - El Castillo," Calle Cami Reial, 80 , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ","Calle Cami Reial, 80","Camp de Morvedre, València",101,140,2019-04-14,330000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de diciembre,0,0,2.0,0,0,,no indicado,planta 2ª exterior,0,0,34385521,2,1,Sagunto/Sagunt,Distrito Antigua Moreria," Calle mestre manuel alijarde, 4 , Distrito Antigua Moreria , Sagunto/Sagunt , Camp de Morvedre, València ","Calle mestre manuel alijarde, 4","Camp de Morvedre, València",105,,2019-04-14,80000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de diciembre,0,0,2.0,0,0,,no indicado,2 plantas,1,0,83560535,3,,Sagunto/Sagunt,Distrito Centro - El Castillo," Calle Pere Cartagena, 2 , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ","Calle Pere Cartagena, 2","Camp de Morvedre, València",120,,2019-04-14,195000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de enero,0,1,2.0,0,0,,no indicado,planta 1ª exterior,0,0,83794542,2,1,Sagunto/Sagunt,Distrito Doctor Palos - Alto Palancia," Avenida Doctor Palos, 10 , Distrito Doctor Palos - Alto Palancia , Sagunto/Sagunt , Camp de Morvedre, València ","Avenida Doctor Palos, 10","Camp de Morvedre, València",105,,2019-04-14,87000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de febrero,0,0,2.0,0,0,,no indicado,,0,0,84402855,1,,Sagunto/Sagunt,Distrito Centro - El Castillo," Calle dels Dolors, 7 , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ","Calle dels Dolors, 7","Camp de Morvedre, València",220,,2019-04-14,55000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de noviembre,0,0,3.0,0,0,,no indicado,,1,0,348202,11,,Sagunto/Sagunt,Distrito Centro - El Castillo," Calle Mayor, 92 , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ","Calle Mayor, 92","Camp de Morvedre, València",400,,2019-04-14,240000,0,5.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de marzo,0,0,1.0,0,0,1950,no indicado,1 planta,0,0,39876029,3,,Sagunto/Sagunt,Distrito Centro - El Castillo," Calle de Terol, 3 , planta baja , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ","Calle de Terol, 3 , planta baja","Camp de Morvedre, València",120,100,2019-04-14,38000,0,4.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de enero,0,0,2.0,0,0,,en trámite,planta 5ª exterior,0,0,84064328,2,1,Sagunto/Sagunt,Distrito Antigua Moreria," Calle de la Rosa, 47 , Distrito Antigua Moreria , Sagunto/Sagunt , Camp de Morvedre, València ","Calle de la Rosa, 47","Camp de Morvedre, València",120,,2019-04-14,95000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de enero,0,0,1.0,0,0,,no indicado,planta 2ª exterior,0,0,84064288,2,0,Sagunto/Sagunt,Distrito Centro - El Castillo," Plaza Major, 17 , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ","Plaza Major, 17","Camp de Morvedre, València",80,,2019-04-14,30000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,0,0,1.0,0,0,,,,0,0,39426903,1,,Sagunto/Sagunt,Distrito Los Monasterios - El Picayo - Urbanizaciones," poligono número 44 , Distrito Los Monasterios - El Picayo - Urbanizaciones , Sagunto/Sagunt , Camp de Morvedre, València ",poligono número 44,"Camp de Morvedre, València",209,,2019-04-14,125000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 16 de febrero,0,0,1.0,0,0,,,,0,0,84309138,2,0,Sagunto/Sagunt,Distrito Doctor Palos - Alto Palancia," Plaza Numero 12 , Distrito Doctor Palos - Alto Palancia , Sagunto/Sagunt , Camp de Morvedre, València ",Plaza Numero 12,"Camp de Morvedre, València",212,,2019-04-14,58974,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,1.0,0,0,,,planta 1ª exterior,0,0,84956993,2,0,Sagunto/Sagunt,Distrito Centro - El Castillo," ABEN-BAHARI, 2 , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ","ABEN-BAHARI, 2","Camp de Morvedre, València",80,,2019-04-14,47800,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,1.0,0,0,1970,,planta 1ª exterior,0,0,84983811,2,0,Sagunto/Sagunt,Distrito Centro - El Castillo," Calle Aben Bahri, Sagunto , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ","Calle Aben Bahri, Sagunto","Camp de Morvedre, València",80,,2019-04-14,47800,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,0,3.0,1,0,,,3 plantas,1,0,38637590,1,,Sagunto/Sagunt,Distrito Centro - El Castillo," , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ",,"Camp de Morvedre, València",271,500,2019-04-14,700000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de febrero,0,0,2.0,0,0,,no indicado,,1,0,38875675,2,1,Sagunto/Sagunt,Distrito Doctor Palos - Alto Palancia," , Distrito Doctor Palos - Alto Palancia , Sagunto/Sagunt , Camp de Morvedre, València ",,"Camp de Morvedre, València",76,,2019-04-14,95000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 26 de marzo,1,0,1.0,0,0,,no indicado,,0,0,82598445,2,1,Sagunto/Sagunt,Distrito Doctor Palos - Alto Palancia," , Distrito Doctor Palos - Alto Palancia , Sagunto/Sagunt , Camp de Morvedre, València ",,"Camp de Morvedre, València",74,,2019-04-14,55000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de enero,0,0,1.0,0,0,,no indicado,,0,0,82715330,2,1,Sagunto/Sagunt,Distrito Doctor Palos - Alto Palancia," , Distrito Doctor Palos - Alto Palancia , Sagunto/Sagunt , Camp de Morvedre, València ",,"Camp de Morvedre, València",82,,2019-04-14,49000,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de febrero,0,0,1.0,0,0,,no indicado,,0,0,82715331,2,,Sagunto/Sagunt,Distrito Centro - El Castillo," , Distrito Centro - El Castillo , Sagunto/Sagunt , Camp de Morvedre, València ",,"Camp de Morvedre, València",100,,2019-04-14,56000,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de febrero,0,0,1.0,0,0,,no indicado,,0,0,82715348,2,1,Sagunto/Sagunt,Distrito Doctor Palos - Alto Palancia," , Distrito Doctor Palos - Alto Palancia , Sagunto/Sagunt , Camp de Morvedre, València ",,"Camp de Morvedre, València",85,,2019-04-14,56000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
